seq,type,uptime_ms,t_us,slot_id,sync,frame_ctr,rssi,snr,tx_done,rx_done,rx_crc_err,rx_bad_header,slot_timeouts,stale_retx,busy_timeouts,rx_ok,missed,dup,payload
2867,tx,2086577,0,1,RUNNING,,,,,,,,,,,,,,
2868,rx,2086731,160557853,0,RUNNING,793,-65,7,,,,,,,,,,,
2869,tx,2086731,0,1,RUNNING,,,,,,,,,,,,,,
2870,tx,2086791,0,1,RUNNING,,,,,,,,,,,,,,
2871,tx,2086831,0,1,RUNNING,,,,,,,,,,,,,,
2872,rx,2086851,160757853,0,RUNNING,794,-64,8,,,,,,,,,,,
2873,tx,2086851,0,1,RUNNING,,,,,,,,,,,,,,
2874,tx,2086985,0,1,RUNNING,,,,,,,,,,,,,,
2875,rx,2087045,160957833,0,RUNNING,795,-65,8,,,,,,,,,,,
2876,tx,2087045,0,1,RUNNING,,,,,,,,,,,,,,
2877,rx,2087241,161157849,0,RUNNING,796,-65,7,,,,,,,,,,,
2878,tx,2087241,0,1,RUNNING,,,,,,,,,,,,,,
2879,stats,2087241,7739,0,RUNNING,,7,80,791,795,1,0,0,0,0,795,0,0,
2880,tx,2087341,0,1,RUNNING,,,,,,,,,,,,,,
2881,rx,2087495,161357850,0,RUNNING,797,-65,7,,,,,,,,,,,
2882,tx,2087495,0,1,RUNNING,,,,,,,,,,,,,,
2883,tx,2087535,0,1,RUNNING,,,,,,,,,,,,,,
2884,tx,2087596,0,1,RUNNING,,,,,,,,,,,,,,
2885,rx,2087750,161557849,0,RUNNING,798,-64,7,,,,,,,,,,,
2886,tx,2087750,0,1,RUNNING,,,,,,,,,,,,,,
2887,tx,2087790,0,1,RUNNING,,,,,,,,,,,,,,
2888,tx,2087830,0,1,RUNNING,,,,,,,,,,,,,,
2889,rx,2087850,161757848,0,RUNNING,799,-64,7,,,,,,,,,,,
2890,tx,2087850,0,1,RUNNING,,,,,,,,,,,,,,
2891,tx,2088004,0,1,RUNNING,,,,,,,,,,,,,,
2892,rx,2088044,161957848,0,RUNNING,800,-65,7,,,,,,,,,,,
2893,tx,2088044,0,1,RUNNING,,,,,,,,,,,,,,
2894,rx,2088258,162157848,0,RUNNING,801,-65,8,,,,,,,,,,,
2895,tx,2088258,0,1,RUNNING,,,,,,,,,,,,,,
2896,stats,2088258,7732,0,RUNNING,,0,0,796,800,1,0,0,0,0,800,0,0,
2897,tx,2088339,0,1,RUNNING,,,,,,,,,,,,,,
2898,tx,2088379,0,1,RUNNING,,,,,,,,,,,,,,
2899,rx,2088513,162357847,0,RUNNING,802,-65,7,,,,,,,,,,,
2900,tx,2088513,0,1,RUNNING,,,,,,,,,,,,,,
2901,tx,2088533,0,1,RUNNING,,,,,,,,,,,,,,
2902,tx,2088594,0,1,RUNNING,,,,,,,,,,,,,,
2903,tx,2088634,0,1,RUNNING,,,,,,,,,,,,,,
2904,rx,2088772,162557835,0,RUNNING,803,-65,7,,,,,,,,,,,
2905,tx,2088772,0,1,RUNNING,,,,,,,,,,,,,,
2906,tx,2088792,0,1,RUNNING,,,,,,,,,,,,,,
2907,tx,2088832,0,1,RUNNING,,,,,,,,,,,,,,
2908,rx,2088852,162757847,0,RUNNING,804,-65,8,,,,,,,,,,,
2909,tx,2088852,0,1,RUNNING,,,,,,,,,,,,,,
2910,tx,2089027,0,1,RUNNING,,,,,,,,,,,,,,
2911,rx,2089047,162957797,0,RUNNING,805,-64,8,,,,,,,,,,,
2912,tx,2089047,0,1,RUNNING,,,,,,,,,,,,,,
2913,tx,2089127,0,1,RUNNING,,,,,,,,,,,,,,
2914,rx,2089282,163157846,0,RUNNING,806,-65,8,,,,,,,,,,,
2915,tx,2089282,0,1,RUNNING,,,,,,,,,,,,,,
2916,stats,2089282,7757,0,RUNNING,,25,127,801,805,1,0,0,0,0,805,0,0,
2917,tx,2089342,0,1,RUNNING,,,,,,,,,,,,,,
2918,tx,2089383,0,1,RUNNING,,,,,,,,,,,,,,
2919,rx,2089537,163357846,0,RUNNING,807,-64,8,,,,,,,,,,,
2920,tx,2089537,0,1,RUNNING,,,,,,,,,,,,,,
2921,tx,2089577,0,1,RUNNING,,,,,,,,,,,,,,
2922,rx,2089637,163557807,0,RUNNING,808,-64,8,,,,,,,,,,,
2923,tx,2089637,0,1,RUNNING,,,,,,,,,,,,,,
2924,tx,2089792,0,1,RUNNING,,,,,,,,,,,,,,
2925,tx,2089833,0,1,RUNNING,,,,,,,,,,,,,,
2926,rx,2089853,163757844,0,RUNNING,809,-64,9,,,,,,,,,,,
2927,tx,2089853,0,1,RUNNING,,,,,,,,,,,,,,
2928,rx,2090048,163957845,0,RUNNING,810,-64,7,,,,,,,,,,,
2929,tx,2090048,0,1,RUNNING,,,,,,,,,,,,,,
2930,tx,2090128,0,1,RUNNING,,,,,,,,,,,,,,
2931,rx,2090303,164157831,0,RUNNING,811,-65,7,,,,,,,,,,,
2932,tx,2090303,0,1,RUNNING,,,,,,,,,,,,,,
2933,stats,2090303,8289,0,RUNNING,,-8,-70,807,810,1,0,0,0,0,810,0,0,
2934,tx,2090343,0,1,RUNNING,,,,,,,,,,,,,,
2935,tx,2090383,0,1,RUNNING,,,,,,,,,,,,,,
2936,rx,2090558,164357844,0,RUNNING,812,-64,8,,,,,,,,,,,
2937,tx,2090558,0,1,RUNNING,,,,,,,,,,,,,,
2938,tx,2090578,0,1,RUNNING,,,,,,,,,,,,,,
2939,rx,2090638,164557841,0,RUNNING,813,-65,8,,,,,,,,,,,
2940,tx,2090638,0,1,RUNNING,,,,,,,,,,,,,,
2941,tx,2090812,0,1,RUNNING,,,,,,,,,,,,,,
2942,tx,2090832,0,1,RUNNING,,,,,,,,,,,,,,
2943,rx,2090852,164757843,0,RUNNING,814,-64,8,,,,,,,,,,,
2944,tx,2090852,0,1,RUNNING,,,,,,,,,,,,,,
2945,tx,2090933,0,1,RUNNING,,,,,,,,,,,,,,
2946,rx,2091067,164957815,0,RUNNING,815,-64,8,,,,,,,,,,,
2947,tx,2091067,0,1,RUNNING,,,,,,,,,,,,,,
2948,tx,2091127,0,1,RUNNING,,,,,,,,,,,,,,
2949,tx,2091188,0,1,RUNNING,,,,,,,,,,,,,,
2950,rx,2091322,165157838,0,RUNNING,816,-64,8,,,,,,,,,,,
2951,tx,2091322,0,1,RUNNING,,,,,,,,,,,,,,
2952,stats,2091322,8270,0,RUNNING,,10,115,812,815,1,0,0,0,0,815,0,0,
2953,tx,2091342,0,1,RUNNING,,,,,,,,,,,,,,
2954,tx,2091382,0,1,RUNNING,,,,,,,,,,,,,,
2955,rx,2091443,165357843,0,RUNNING,817,-64,8,,,,,,,,,,,
2956,tx,2091443,0,1,RUNNING,,,,,,,,,,,,,,
2957,tx,2091577,0,1,RUNNING,,,,,,,,,,,,,,
2958,rx,2091637,165557840,0,RUNNING,818,-64,7,,,,,,,,,,,
2959,tx,2091637,0,1,RUNNING,,,,,,,,,,,,,,
2960,tx,2091831,0,1,RUNNING,,,,,,,,,,,,,,
2961,rx,2091852,165757842,0,RUNNING,819,-64,8,,,,,,,,,,,
2962,tx,2091852,0,1,RUNNING,,,,,,,,,,,,,,
2963,tx,2091932,0,1,RUNNING,,,,,,,,,,,,,,
2964,rx,2092086,165957841,0,RUNNING,820,-64,7,,,,,,,,,,,
2965,tx,2092086,0,1,RUNNING,,,,,,,,,,,,,,
2966,tx,2092146,0,1,RUNNING,,,,,,,,,,,,,,
2967,tx,2092187,0,1,RUNNING,,,,,,,,,,,,,,
2968,rx,2092340,166157842,0,RUNNING,821,-64,7,,,,,,,,,,,
2969,tx,2092340,0,1,RUNNING,,,,,,,,,,,,,,
2970,stats,2092340,8247,0,RUNNING,,2,5,817,820,1,0,0,0,0,820,0,0,
2971,tx,2092380,0,1,RUNNING,,,,,,,,,,,,,,
2972,rx,2092441,166357840,0,RUNNING,822,-65,8,,,,,,,,,,,
2973,tx,2092441,0,1,RUNNING,,,,,,,,,,,,,,
2974,tx,2092595,0,1,RUNNING,,,,,,,,,,,,,,
2975,rx,2092636,166557831,0,RUNNING,823,-64,8,,,,,,,,,,,
2976,tx,2092636,0,1,RUNNING,,,,,,,,,,,,,,
2977,rx,2092851,166757839,0,RUNNING,824,-64,8,,,,,,,,,,,
2978,tx,2092851,0,1,RUNNING,,,,,,,,,,,,,,
2979,tx,2092931,0,1,RUNNING,,,,,,,,,,,,,,
2980,rx,2093105,166957838,0,RUNNING,825,-64,8,,,,,,,,,,,
2981,tx,2093105,0,1,RUNNING,,,,,,,,,,,,,,
2982,tx,2093145,0,1,RUNNING,,,,,,,,,,,,,,
2983,tx,2093186,0,1,RUNNING,,,,,,,,,,,,,,
2984,rx,2093359,167157838,0,RUNNING,826,-65,9,,,,,,,,,,,
2985,tx,2093359,0,1,RUNNING,,,,,,,,,,,,,,
2986,stats,2093359,8287,0,RUNNING,,1,0,822,825,1,0,0,0,0,825,0,0,
2987,tx,2093379,0,1,RUNNING,,,,,,,,,,,,,,
2988,rx,2093440,167357836,0,RUNNING,827,-65,7,,,,,,,,,,,
2989,tx,2093440,0,1,RUNNING,,,,,,,,,,,,,,
2990,tx,2093615,0,1,RUNNING,,,,,,,,,,,,,,
2991,tx,2093635,0,1,RUNNING,,,,,,,,,,,,,,
2992,rx,2093655,167557837,0,RUNNING,828,-64,8,,,,,,,,,,,
2993,tx,2093655,0,1,RUNNING,,,,,,,,,,,,,,
2994,tx,2093735,0,1,RUNNING,,,,,,,,,,,,,,
2995,rx,2093869,167757838,0,RUNNING,829,-64,8,,,,,,,,,,,
2996,tx,2093869,0,1,RUNNING,,,,,,,,,,,,,,
2997,tx,2093929,0,1,RUNNING,,,,,,,,,,,,,,
2998,tx,2093989,0,1,RUNNING,,,,,,,,,,,,,,
2999,rx,2094123,167957838,0,RUNNING,830,-65,9,,,,,,,,,,,
3000,tx,2094123,0,1,RUNNING,,,,,,,,,,,,,,
3001,tx,2094143,0,1,RUNNING,,,,,,,,,,,,,,
3002,tx,2094183,0,1,RUNNING,,,,,,,,,,,,,,
3003,rx,2094243,168157836,0,RUNNING,831,-65,7,,,,,,,,,,,
3004,tx,2094244,0,1,RUNNING,,,,,,,,,,,,,,
3005,tx,2094378,0,1,RUNNING,,,,,,,,,,,,,,
3006,stats,2094378,8289,0,RUNNING,,-1,-10,827,830,1,0,0,0,0,830,0,0,
3007,rx,2094438,168357837,0,RUNNING,832,-65,8,,,,,,,,,,,
3008,tx,2094438,0,1,RUNNING,,,,,,,,,,,,,,
3009,tx,2094631,0,1,RUNNING,,,,,,,,,,,,,,
3010,rx,2094652,168557788,0,RUNNING,833,-64,8,,,,,,,,,,,
3011,tx,2094652,0,1,RUNNING,,,,,,,,,,,,,,
3012,tx,2094732,0,1,RUNNING,,,,,,,,,,,,,,
3013,rx,2094887,168757836,0,RUNNING,834,-64,8,,,,,,,,,,,
3014,tx,2094887,0,1,RUNNING,,,,,,,,,,,,,,
3015,tx,2094947,0,1,RUNNING,,,,,,,,,,,,,,
3016,tx,2094987,0,1,RUNNING,,,,,,,,,,,,,,
3017,rx,2095141,168957836,0,RUNNING,835,-65,7,,,,,,,,,,,
3018,tx,2095141,0,1,RUNNING,,,,,,,,,,,,,,
3019,tx,2095181,0,1,RUNNING,,,,,,,,,,,,,,
3020,rx,2095242,169157815,0,RUNNING,836,-64,7,,,,,,,,,,,
3021,tx,2095242,0,1,RUNNING,,,,,,,,,,,,,,
3022,tx,2095397,0,1,RUNNING,,,,,,,,,,,,,,
3023,stats,2095397,8276,0,RUNNING,,-15,-105,832,835,1,0,0,0,0,835,0,0,
3024,rx,2095437,169357819,0,RUNNING,837,-64,7,,,,,,,,,,,
3025,tx,2095437,0,1,RUNNING,,,,,,,,,,,,,,
3026,rx,2095651,169557834,0,RUNNING,838,-64,8,,,,,,,,,,,
3027,tx,2095651,0,1,RUNNING,,,,,,,,,,,,,,
3028,tx,2095732,0,1,RUNNING,,,,,,,,,,,,,,
3029,rx,2095905,169757834,0,RUNNING,839,-64,8,,,,,,,,,,,
3030,tx,2095906,0,1,RUNNING,,,,,,,,,,,,,,
3031,tx,2095946,0,1,RUNNING,,,,,,,,,,,,,,
3032,tx,2095986,0,1,RUNNING,,,,,,,,,,,,,,
3033,rx,2096160,169957834,0,RUNNING,840,-64,7,,,,,,,,,,,
3034,tx,2096160,0,1,RUNNING,,,,,,,,,,,,,,
3035,tx,2096180,0,1,RUNNING,,,,,,,,,,,,,,
3036,rx,2096240,170157832,0,RUNNING,841,-65,8,,,,,,,,,,,
3037,tx,2096240,0,1,RUNNING,,,,,,,,,,,,,,
3038,tx,2096415,0,1,RUNNING,,,,,,,,,,,,,,
3039,stats,2096415,8290,0,RUNNING,,0,-10,837,840,1,0,0,0,0,840,0,0,
3040,tx,2096435,0,1,RUNNING,,,,,,,,,,,,,,
3041,rx,2096455,170357808,0,RUNNING,842,-64,8,,,,,,,,,,,
3042,tx,2096455,0,1,RUNNING,,,,,,,,,,,,,,
3043,tx,2096536,0,1,RUNNING,,,,,,,,,,,,,,
3044,rx,2096671,170557819,0,RUNNING,843,-64,8,,,,,,,,,,,
3045,tx,2096671,0,1,RUNNING,,,,,,,,,,,,,,
3046,tx,2096731,0,1,RUNNING,,,,,,,,,,,,,,
3047,tx,2096791,0,1,RUNNING,,,,,,,,,,,,,,
3048,rx,2096928,170757833,0,RUNNING,844,-64,8,,,,,,,,,,,
3049,tx,2096928,0,1,RUNNING,,,,,,,,,,,,,,
3050,tx,2096988,0,1,RUNNING,,,,,,,,,,,,,,
3051,tx,2097029,0,1,RUNNING,,,,,,,,,,,,,,
3052,rx,2097049,170957832,0,RUNNING,845,-65,7,,,,,,,,,,,
3053,tx,2097049,0,1,RUNNING,,,,,,,,,,,,,,
3054,tx,2097182,0,1,RUNNING,,,,,,,,,,,,,,
3055,rx,2097243,171157787,0,RUNNING,846,-64,8,,,,,,,,,,,
3056,tx,2097243,0,1,RUNNING,,,,,,,,,,,,,,
3057,rx,2097438,171357830,0,RUNNING,847,-64,7,,,,,,,,,,,
3058,tx,2097438,0,1,RUNNING,,,,,,,,,,,,,,
3059,stats,2097438,7754,0,RUNNING,,22,127,842,846,1,0,0,0,0,846,0,0,
3060,tx,2097539,0,1,RUNNING,,,,,,,,,,,,,,
3061,rx,2097693,171557818,0,RUNNING,848,-64,8,,,,,,,,,,,
3062,tx,2097693,0,1,RUNNING,,,,,,,,,,,,,,
3063,tx,2097733,0,1,RUNNING,,,,,,,,,,,,,,
3064,tx,2097794,0,1,RUNNING,,,,,,,,,,,,,,
3065,rx,2097948,171757832,0,RUNNING,849,-65,8,,,,,,,,,,,
3066,tx,2097948,0,1,RUNNING,,,,,,,,,,,,,,
3067,tx,2097988,0,1,RUNNING,,,,,,,,,,,,,,
3068,tx,2098028,0,1,RUNNING,,,,,,,,,,,,,,
3069,rx,2098048,171957830,0,RUNNING,850,-64,8,,,,,,,,,,,
3070,tx,2098048,0,1,RUNNING,,,,,,,,,,,,,,
3071,tx,2098202,0,1,RUNNING,,,,,,,,,,,,,,
3072,rx,2098243,172157826,0,RUNNING,851,-64,7,,,,,,,,,,,
3073,tx,2098243,0,1,RUNNING,,,,,,,,,,,,,,
3074,rx,2098457,172357829,0,RUNNING,852,-65,8,,,,,,,,,,,
3075,tx,2098457,0,1,RUNNING,,,,,,,,,,,,,,
3076,stats,2098457,7734,0,RUNNING,,2,15,847,851,1,0,0,0,0,851,0,0,
3077,tx,2098538,0,1,RUNNING,,,,,,,,,,,,,,
3078,tx,2098578,0,1,RUNNING,,,,,,,,,,,,,,
3079,rx,2098711,172557829,0,RUNNING,853,-64,8,,,,,,,,,,,
3080,tx,2098711,0,1,RUNNING,,,,,,,,,,,,,,
3081,tx,2098731,0,1,RUNNING,,,,,,,,,,,,,,
3082,tx,2098792,0,1,RUNNING,,,,,,,,,,,,,,
3083,tx,2098832,0,1,RUNNING,,,,,,,,,,,,,,
3084,rx,2098965,172757830,0,RUNNING,854,-65,8,,,,,,,,,,,
3085,tx,2098965,0,1,RUNNING,,,,,,,,,,,,,,
3086,tx,2098986,0,1,RUNNING,,,,,,,,,,,,,,
3087,rx,2099046,172957826,0,RUNNING,855,-63,8,,,,,,,,,,,
3088,tx,2099046,0,1,RUNNING,,,,,,,,,,,,,,
3089,tx,2099221,0,1,RUNNING,,,,,,,,,,,,,,
3090,rx,2099241,173157827,0,RUNNING,856,-64,7,,,,,,,,,,,
3091,tx,2099241,0,1,RUNNING,,,,,,,,,,,,,,
3092,tx,2099341,0,1,RUNNING,,,,,,,,,,,,,,
3093,rx,2099475,173357827,0,RUNNING,857,-65,7,,,,,,,,,,,
3094,tx,2099475,0,1,RUNNING,,,,,,,,,,,,,,
3095,stats,2099475,7731,0,RUNNING,,-1,0,852,856,1,0,0,0,0,856,0,0,
3096,tx,2099536,0,1,RUNNING,,,,,,,,,,,,,,
3097,tx,2099596,0,1,RUNNING,,,,,,,,,,,,,,
3098,rx,2099730,173557827,0,RUNNING,858,-65,8,,,,,,,,,,,
3099,tx,2099730,0,1,RUNNING,,,,,,,,,,,,,,
3100,tx,2099790,0,1,RUNNING,,,,,,,,,,,,,,
3101,tx,2099831,0,1,RUNNING,,,,,,,,,,,,,,
3102,rx,2099851,173757827,0,RUNNING,859,-65,7,,,,,,,,,,,
3103,tx,2099851,0,1,RUNNING,,,,,,,,,,,,,,
3104,tx,2099987,0,1,RUNNING,,,,,,,,,,,,,,
3105,tx,2100028,0,1,RUNNING,,,,,,,,,,,,,,
3106,rx,2100048,173957827,0,RUNNING,860,-65,8,,,,,,,,,,,
3107,tx,2100048,0,1,RUNNING,,,,,,,,,,,,,,
3108,rx,2100242,174157777,0,RUNNING,861,-64,7,,,,,,,,,,,
3109,tx,2100242,0,1,RUNNING,,,,,,,,,,,,,,
3110,tx,2100342,0,1,RUNNING,,,,,,,,,,,,,,
3111,rx,2100497,174357826,0,RUNNING,862,-64,7,,,,,,,,,,,
3112,tx,2100497,0,1,RUNNING,,,,,,,,,,,,,,
3113,stats,2100497,8285,0,RUNNING,,23,127,858,861,1,0,0,0,0,861,0,0,
3114,tx,2100537,0,1,RUNNING,,,,,,,,,,,,,,
3115,tx,2100577,0,1,RUNNING,,,,,,,,,,,,,,
3116,rx,2100751,174557826,0,RUNNING,863,-64,8,,,,,,,,,,,
3117,tx,2100751,0,1,RUNNING,,,,,,,,,,,,,,
3118,tx,2100791,0,1,RUNNING,,,,,,,,,,,,,,
3119,tx,2100832,0,1,RUNNING,,,,,,,,,,,,,,
3120,rx,2100852,174757783,0,RUNNING,864,-64,8,,,,,,,,,,,
3121,tx,2100852,0,1,RUNNING,,,,,,,,,,,,,,
3122,tx,2101006,0,1,RUNNING,,,,,,,,,,,,,,
3123,rx,2101047,174957822,0,RUNNING,865,-64,8,,,,,,,,,,,
3124,tx,2101047,0,1,RUNNING,,,,,,,,,,,,,,
3125,tx,2101127,0,1,RUNNING,,,,,,,,,,,,,,
3126,rx,2101261,175157824,0,RUNNING,866,-65,8,,,,,,,,,,,
3127,tx,2101261,0,1,RUNNING,,,,,,,,,,,,,,
3128,tx,2101342,0,1,RUNNING,,,,,,,,,,,,,,
3129,tx,2101382,0,1,RUNNING,,,,,,,,,,,,,,
3130,rx,2101516,175357825,0,RUNNING,867,-65,8,,,,,,,,,,,
3131,tx,2101516,0,1,RUNNING,,,,,,,,,,,,,,
3132,stats,2101516,8277,0,RUNNING,,7,5,863,866,1,0,0,0,0,866,0,0,
3133,tx,2101536,0,1,RUNNING,,,,,,,,,,,,,,
3134,tx,2101596,0,1,RUNNING,,,,,,,,,,,,,,
3135,rx,2101636,175557822,0,RUNNING,868,-64,8,,,,,,,,,,,
3136,tx,2101636,0,1,RUNNING,,,,,,,,,,,,,,
3137,tx,2101773,0,1,RUNNING,,,,,,,,,,,,,,
3138,tx,2101793,0,1,RUNNING,,,,,,,,,,,,,,
3139,tx,2101833,0,1,RUNNING,,,,,,,,,,,,,,
3140,rx,2101854,175757822,0,RUNNING,869,-64,8,,,,,,,,,,,
3141,tx,2101854,0,1,RUNNING,,,,,,,,,,,,,,
3142,tx,2102027,0,1,RUNNING,,,,,,,,,,,,,,
3143,rx,2102047,175957822,0,RUNNING,870,-64,7,,,,,,,,,,,
3144,tx,2102047,0,1,RUNNING,,,,,,,,,,,,,,
3145,tx,2102128,0,1,RUNNING,,,,,,,,,,,,,,
3146,rx,2102281,176157773,0,RUNNING,871,-64,8,,,,,,,,,,,
3147,tx,2102281,0,1,RUNNING,,,,,,,,,,,,,,
3148,tx,2102341,0,1,RUNNING,,,,,,,,,,,,,,
3149,tx,2102382,0,1,RUNNING,,,,,,,,,,,,,,
3150,rx,2102536,176357821,0,RUNNING,872,-65,8,,,,,,,,,,,
3151,tx,2102536,0,1,RUNNING,,,,,,,,,,,,,,
3152,stats,2102536,8247,0,RUNNING,,24,127,868,871,1,0,0,0,0,871,0,0,
3153,tx,2102596,0,1,RUNNING,,,,,,,,,,,,,,
3154,rx,2102637,176557822,0,RUNNING,873,-64,8,,,,,,,,,,,
3155,tx,2102637,0,1,RUNNING,,,,,,,,,,,,,,
3156,tx,2102791,0,1,RUNNING,,,,,,,,,,,,,,
3157,tx,2102831,0,1,RUNNING,,,,,,,,,,,,,,
3158,rx,2102851,176757823,0,RUNNING,874,-64,8,,,,,,,,,,,
3159,tx,2102851,0,1,RUNNING,,,,,,,,,,,,,,
3160,rx,2103045,176957820,0,RUNNING,875,-64,7,,,,,,,,,,,
3161,tx,2103045,0,1,RUNNING,,,,,,,,,,,,,,
3162,tx,2103145,0,1,RUNNING,,,,,,,,,,,,,,
3163,rx,2103300,177157819,0,RUNNING,876,-65,7,,,,,,,,,,,
3164,tx,2103300,0,1,RUNNING,,,,,,,,,,,,,,
3165,tx,2103340,0,1,RUNNING,,,,,,,,,,,,,,
3166,tx,2103380,0,1,RUNNING,,,,,,,,,,,,,,
3167,rx,2103554,177357820,0,RUNNING,877,-64,8,,,,,,,,,,,
3168,tx,2103554,0,1,RUNNING,,,,,,,,,,,,,,
3169,stats,2103554,8275,0,RUNNING,,1,5,873,876,1,0,0,0,0,876,0,0,
3170,tx,2103594,0,1,RUNNING,,,,,,,,,,,,,,
3171,tx,2103635,0,1,RUNNING,,,,,,,,,,,,,,
3172,rx,2103655,177557821,0,RUNNING,878,-64,8,,,,,,,,,,,
3173,tx,2103655,0,1,RUNNING,,,,,,,,,,,,,,
3174,tx,2103808,0,1,RUNNING,,,,,,,,,,,,,,
3175,tx,2103829,0,1,RUNNING,,,,,,,,,,,,,,
3176,rx,2103849,177757812,0,RUNNING,879,-65,8,,,,,,,,,,,
3177,tx,2103849,0,1,RUNNING,,,,,,,,,,,,,,
3178,tx,2103929,0,1,RUNNING,,,,,,,,,,,,,,
3179,rx,2104064,177957819,0,RUNNING,880,-65,7,,,,,,,,,,,
3180,tx,2104064,0,1,RUNNING,,,,,,,,,,,,,,
3181,tx,2104144,0,1,RUNNING,,,,,,,,,,,,,,
3182,tx,2104184,0,1,RUNNING,,,,,,,,,,,,,,
3183,rx,2104318,178157820,0,RUNNING,881,-65,8,,,,,,,,,,,
3184,tx,2104318,0,1,RUNNING,,,,,,,,,,,,,,
3185,tx,2104338,0,1,RUNNING,,,,,,,,,,,,,,
3186,tx,2104378,0,1,RUNNING,,,,,,,,,,,,,,
3187,rx,2104438,178357819,0,RUNNING,882,-64,8,,,,,,,,,,,
3188,tx,2104438,0,1,RUNNING,,,,,,,,,,,,,,
3189,tx,2104572,0,1,RUNNING,,,,,,,,,,,,,,
3190,stats,2104572,8276,0,RUNNING,,1,-5,878,881,1,0,0,0,0,881,0,0,
3191,tx,2104592,0,1,RUNNING,,,,,,,,,,,,,,
3192,tx,2104633,0,1,RUNNING,,,,,,,,,,,,,,
3193,rx,2104653,178557817,0,RUNNING,883,-65,7,,,,,,,,,,,
3194,tx,2104653,0,1,RUNNING,,,,,,,,,,,,,,
3195,tx,2104827,0,1,RUNNING,,,,,,,,,,,,,,
3196,rx,2104848,178757818,0,RUNNING,884,-65,8,,,,,,,,,,,
3197,tx,2104848,0,1,RUNNING,,,,,,,,,,,,,,
3198,tx,2104928,0,1,RUNNING,,,,,,,,,,,,,,
3199,rx,2105081,178957817,0,RUNNING,885,-65,8,,,,,,,,,,,
3200,tx,2105081,0,1,RUNNING,,,,,,,,,,,,,,
3201,tx,2105142,0,1,RUNNING,,,,,,,,,,,,,,
3202,tx,2105182,0,1,RUNNING,,,,,,,,,,,,,,
3203,rx,2105336,179157817,0,RUNNING,886,-65,8,,,,,,,,,,,
3204,tx,2105336,0,1,RUNNING,,,,,,,,,,,,,,
3205,tx,2105396,0,1,RUNNING,,,,,,,,,,,,,,
3206,rx,2105436,179357816,0,RUNNING,887,-65,8,,,,,,,,,,,
3207,tx,2105436,0,1,RUNNING,,,,,,,,,,,,,,
3208,tx,2105591,0,1,RUNNING,,,,,,,,,,,,,,
3209,stats,2105591,8291,0,RUNNING,,-2,-5,883,886,1,0,0,0,0,886,0,0,
3210,tx,2105631,0,1,RUNNING,,,,,,,,,,,,,,
3211,rx,2105651,179557818,0,RUNNING,888,-64,8,,,,,,,,,,,
3212,tx,2105651,0,1,RUNNING,,,,,,,,,,,,,,
3213,rx,2105845,179757766,0,RUNNING,889,-64,8,,,,,,,,,,,
3214,tx,2105845,0,1,RUNNING,,,,,,,,,,,,,,
3215,tx,2105946,0,1,RUNNING,,,,,,,,,,,,,,
3216,rx,2106100,179957816,0,RUNNING,890,-64,8,,,,,,,,,,,
3217,tx,2106100,0,1,RUNNING,,,,,,,,,,,,,,
3218,tx,2106141,0,1,RUNNING,,,,,,,,,,,,,,
3219,tx,2106181,0,1,RUNNING,,,,,,,,,,,,,,
3220,rx,2106355,180157815,0,RUNNING,891,-65,7,,,,,,,,,,,
3221,tx,2106355,0,1,RUNNING,,,,,,,,,,,,,,
3222,tx,2106395,0,1,RUNNING,,,,,,,,,,,,,,
3223,rx,2106436,180357784,0,RUNNING,892,-64,7,,,,,,,,,,,
3224,tx,2106436,0,1,RUNNING,,,,,,,,,,,,,,
3225,tx,2106611,0,1,RUNNING,,,,,,,,,,,,,,
3226,stats,2106611,8247,0,RUNNING,,-25,-128,888,891,1,0,0,0,0,891,0,0,
3227,tx,2106631,0,1,RUNNING,,,,,,,,,,,,,,
3228,rx,2106651,180557803,0,RUNNING,893,-65,8,,,,,,,,,,,
3229,tx,2106651,0,1,RUNNING,,,,,,,,,,,,,,
3230,tx,2106732,0,1,RUNNING,,,,,,,,,,,,,,
3231,rx,2106865,180757802,0,RUNNING,894,-65,7,,,,,,,,,,,
3232,tx,2106865,0,1,RUNNING,,,,,,,,,,,,,,
3233,tx,2106946,0,1,RUNNING,,,,,,,,,,,,,,
3234,tx,2106986,0,1,RUNNING,,,,,,,,,,,,,,
3235,rx,2107120,180957813,0,RUNNING,895,-65,8,,,,,,,,,,,
3236,tx,2107120,0,1,RUNNING,,,,,,,,,,,,,,
3237,tx,2107140,0,1,RUNNING,,,,,,,,,,,,,,
3238,tx,2107181,0,1,RUNNING,,,,,,,,,,,,,,
3239,rx,2107241,181157814,0,RUNNING,896,-64,7,,,,,,,,,,,
3240,tx,2107241,0,1,RUNNING,,,,,,,,,,,,,,
3241,tx,2107377,0,1,RUNNING,,,,,,,,,,,,,,
3242,tx,2107397,0,1,RUNNING,,,,,,,,,,,,,,
3243,rx,2107437,181357812,0,RUNNING,897,-64,8,,,,,,,,,,,
3244,tx,2107437,0,1,RUNNING,,,,,,,,,,,,,,
3245,tx,2107631,0,1,RUNNING,,,,,,,,,,,,,,
3246,stats,2107631,8290,0,RUNNING,,2,-10,893,896,1,0,0,0,0,896,0,0,
3247,rx,2107652,181557788,0,RUNNING,898,-64,7,,,,,,,,,,,
