seq,type,uptime_ms,t_us,slot_id,sync,frame_ctr,rssi,snr,tx_done,rx_done,rx_crc_err,rx_bad_header,slot_timeouts,stale_retx,busy_timeouts,rx_ok,missed,dup,payload
2919,tx,282163,0,0,RUNNING,,,,,,,,,,,,,,
2920,tx,282223,0,0,RUNNING,,,,,,,,,,,,,,
2921,rx,282417,260911143,1,RUNNING,797,-66,9,,,,,,,,,,,
2922,tx,282417,0,0,RUNNING,,,,,,,,,,,,,,
2923,rx,282517,261111113,1,RUNNING,798,-66,8,,,,,,,,,,,
2924,tx,282517,0,0,RUNNING,,,,,,,,,,,,,,
2925,tx,282671,0,0,RUNNING,,,,,,,,,,,,,,
2926,tx,282711,0,0,RUNNING,,,,,,,,,,,,,,
2927,rx,282731,261311148,1,RUNNING,799,-66,9,,,,,,,,,,,
2928,tx,282731,0,0,RUNNING,,,,,,,,,,,,,,
2929,tx,282771,0,0,RUNNING,,,,,,,,,,,,,,
2930,rx,282925,261511148,1,RUNNING,800,-66,8,,,,,,,,,,,
2931,tx,282925,0,0,RUNNING,,,,,,,,,,,,,,
2932,stats,282925,8849,0,RUNNING,,0,0,908,796,0,0,0,0,0,796,0,0,
2933,tx,282966,0,0,RUNNING,,,,,,,,,,,,,,
2934,tx,283006,0,0,RUNNING,,,,,,,,,,,,,,
2935,rx,283179,261711150,1,RUNNING,801,-65,9,,,,,,,,,,,
2936,tx,283179,0,0,RUNNING,,,,,,,,,,,,,,
2937,tx,283219,0,0,RUNNING,,,,,,,,,,,,,,
2938,rx,283433,261911095,1,RUNNING,802,-65,9,,,,,,,,,,,
2939,tx,283433,0,0,RUNNING,,,,,,,,,,,,,,
2940,tx,283514,0,0,RUNNING,,,,,,,,,,,,,,
2941,rx,283534,262111149,1,RUNNING,803,-65,9,,,,,,,,,,,
2942,tx,283534,0,0,RUNNING,,,,,,,,,,,,,,
2943,tx,283687,0,0,RUNNING,,,,,,,,,,,,,,
2944,tx,283708,0,0,RUNNING,,,,,,,,,,,,,,
2945,rx,283728,262311145,1,RUNNING,804,-66,8,,,,,,,,,,,
2946,tx,283728,0,0,RUNNING,,,,,,,,,,,,,,
2947,tx,283768,0,0,RUNNING,,,,,,,,,,,,,,
2948,tx,283808,0,0,RUNNING,,,,,,,,,,,,,,
2949,rx,283942,262511148,1,RUNNING,805,-65,9,,,,,,,,,,,
2950,tx,283942,0,0,RUNNING,,,,,,,,,,,,,,
2951,stats,283942,8849,0,RUNNING,,0,0,913,801,0,0,0,0,0,801,0,0,
2952,tx,283962,0,0,RUNNING,,,,,,,,,,,,,,
2953,tx,284022,0,0,RUNNING,,,,,,,,,,,,,,
2954,rx,284196,262711123,1,RUNNING,806,-66,9,,,,,,,,,,,
2955,tx,284196,0,0,RUNNING,,,,,,,,,,,,,,
2956,tx,284216,0,0,RUNNING,,,,,,,,,,,,,,
2957,rx,284317,262911115,1,RUNNING,807,-66,8,,,,,,,,,,,
2958,tx,284317,0,0,RUNNING,,,,,,,,,,,,,,
2959,tx,284450,0,0,RUNNING,,,,,,,,,,,,,,
2960,tx,284510,0,0,RUNNING,,,,,,,,,,,,,,
2961,rx,284530,263111142,1,RUNNING,808,-66,7,,,,,,,,,,,
2962,tx,284530,0,0,RUNNING,,,,,,,,,,,,,,
2963,tx,284571,0,0,RUNNING,,,,,,,,,,,,,,
2964,tx,284704,0,0,RUNNING,,,,,,,,,,,,,,
2965,rx,284724,263311127,1,RUNNING,809,-66,8,,,,,,,,,,,
2966,tx,284724,0,0,RUNNING,,,,,,,,,,,,,,
2967,tx,284764,0,0,RUNNING,,,,,,,,,,,,,,
2968,tx,284805,0,0,RUNNING,,,,,,,,,,,,,,
2969,rx,284958,263511137,1,RUNNING,810,-66,8,,,,,,,,,,,
2970,tx,284958,0,0,RUNNING,,,,,,,,,,,,,,
2971,stats,284958,8838,0,RUNNING,,0,0,918,806,0,0,0,0,0,806,0,0,
2972,tx,285019,0,0,RUNNING,,,,,,,,,,,,,,
2973,rx,285213,263711144,1,RUNNING,811,-66,9,,,,,,,,,,,
2974,tx,285213,0,0,RUNNING,,,,,,,,,,,,,,
2975,tx,285313,0,0,RUNNING,,,,,,,,,,,,,,
2976,rx,285333,263911137,1,RUNNING,812,-66,8,,,,,,,,,,,
2977,tx,285333,0,0,RUNNING,,,,,,,,,,,,,,
2978,tx,285467,0,0,RUNNING,,,,,,,,,,,,,,
2979,tx,285507,0,0,RUNNING,,,,,,,,,,,,,,
2980,rx,285527,264111144,1,RUNNING,813,-66,8,,,,,,,,,,,
2981,tx,285527,0,0,RUNNING,,,,,,,,,,,,,,
2982,tx,285568,0,0,RUNNING,,,,,,,,,,,,,,
2983,rx,285721,264311145,1,RUNNING,814,-66,9,,,,,,,,,,,
2984,tx,285721,0,0,RUNNING,,,,,,,,,,,,,,
2985,tx,285761,0,0,RUNNING,,,,,,,,,,,,,,
2986,tx,285822,0,0,RUNNING,,,,,,,,,,,,,,
2987,rx,285976,264511133,1,RUNNING,815,-66,9,,,,,,,,,,,
2988,tx,285976,0,0,RUNNING,,,,,,,,,,,,,,
2989,stats,285976,8834,0,RUNNING,,0,0,923,811,0,0,0,0,0,811,0,0,
2990,tx,286016,0,0,RUNNING,,,,,,,,,,,,,,
2991,rx,286230,264711128,1,RUNNING,816,-66,8,,,,,,,,,,,
2992,tx,286230,0,0,RUNNING,,,,,,,,,,,,,,
2993,tx,286310,0,0,RUNNING,,,,,,,,,,,,,,
2994,rx,286330,264911140,1,RUNNING,817,-66,8,,,,,,,,,,,
2995,tx,286330,0,0,RUNNING,,,,,,,,,,,,,,
2996,tx,286484,0,0,RUNNING,,,,,,,,,,,,,,
2997,rx,286524,265111146,1,RUNNING,818,-66,9,,,,,,,,,,,
2998,tx,286524,0,0,RUNNING,,,,,,,,,,,,,,
2999,tx,286564,0,0,RUNNING,,,,,,,,,,,,,,
3000,tx,286605,0,0,RUNNING,,,,,,,,,,,,,,
3001,rx,286738,265311146,1,RUNNING,819,-66,10,,,,,,,,,,,
3002,tx,286738,0,0,RUNNING,,,,,,,,,,,,,,
3003,tx,286758,0,0,RUNNING,,,,,,,,,,,,,,
3004,tx,286818,0,0,RUNNING,,,,,,,,,,,,,,
3005,rx,286993,265511145,1,RUNNING,820,-65,9,,,,,,,,,,,
3006,tx,286993,0,0,RUNNING,,,,,,,,,,,,,,
3007,stats,286993,8846,0,RUNNING,,0,0,928,816,0,0,0,0,0,816,0,0,
3008,tx,287013,0,0,RUNNING,,,,,,,,,,,,,,
3009,tx,287113,0,0,RUNNING,,,,,,,,,,,,,,
3010,rx,287247,265711105,1,RUNNING,821,-66,8,,,,,,,,,,,
3011,tx,287247,0,0,RUNNING,,,,,,,,,,,,,,
3012,tx,287307,0,0,RUNNING,,,,,,,,,,,,,,
3013,rx,287327,265911148,1,RUNNING,822,-66,9,,,,,,,,,,,
3014,tx,287327,0,0,RUNNING,,,,,,,,,,,,,,
3015,tx,287368,0,0,RUNNING,,,,,,,,,,,,,,
3016,tx,287507,0,0,RUNNING,,,,,,,,,,,,,,
3017,rx,287528,266111151,1,RUNNING,823,-66,9,,,,,,,,,,,
3018,tx,287528,0,0,RUNNING,,,,,,,,,,,,,,
3019,tx,287568,0,0,RUNNING,,,,,,,,,,,,,,
3020,tx,287608,0,0,RUNNING,,,,,,,,,,,,,,
3021,rx,287762,266311132,1,RUNNING,824,-66,8,,,,,,,,,,,
3022,tx,287762,0,0,RUNNING,,,,,,,,,,,,,,
3023,tx,287823,0,0,RUNNING,,,,,,,,,,,,,,
3024,rx,288017,266511147,1,RUNNING,825,-66,9,,,,,,,,,,,
3025,tx,288017,0,0,RUNNING,,,,,,,,,,,,,,
3026,stats,288017,8848,0,RUNNING,,0,0,933,821,0,0,0,0,0,821,0,0,
3027,rx,288117,266711143,1,RUNNING,826,-66,8,,,,,,,,,,,
3028,tx,288117,0,0,RUNNING,,,,,,,,,,,,,,
3029,tx,288270,0,0,RUNNING,,,,,,,,,,,,,,
3030,tx,288311,0,0,RUNNING,,,,,,,,,,,,,,
3031,rx,288331,266911147,1,RUNNING,827,-66,8,,,,,,,,,,,
3032,tx,288331,0,0,RUNNING,,,,,,,,,,,,,,
3033,tx,288371,0,0,RUNNING,,,,,,,,,,,,,,
3034,rx,288525,267111148,1,RUNNING,828,-66,8,,,,,,,,,,,
3035,tx,288525,0,0,RUNNING,,,,,,,,,,,,,,
3036,tx,288565,0,0,RUNNING,,,,,,,,,,,,,,
3037,tx,288606,0,0,RUNNING,,,,,,,,,,,,,,
3038,rx,288779,267311148,1,RUNNING,829,-66,8,,,,,,,,,,,
3039,tx,288779,0,0,RUNNING,,,,,,,,,,,,,,
3040,tx,288819,0,0,RUNNING,,,,,,,,,,,,,,
3041,rx,289033,267511149,1,RUNNING,830,-66,9,,,,,,,,,,,
3042,tx,289033,0,0,RUNNING,,,,,,,,,,,,,,
3043,stats,289033,8850,0,RUNNING,,0,0,938,826,0,0,0,0,0,826,0,0,
3044,tx,289113,0,0,RUNNING,,,,,,,,,,,,,,
3045,rx,289133,267711147,1,RUNNING,831,-65,8,,,,,,,,,,,
3046,tx,289134,0,0,RUNNING,,,,,,,,,,,,,,
3047,tx,289287,0,0,RUNNING,,,,,,,,,,,,,,
3048,tx,289307,0,0,RUNNING,,,,,,,,,,,,,,
3049,rx,289327,267911150,1,RUNNING,832,-66,8,,,,,,,,,,,
3050,tx,289327,0,0,RUNNING,,,,,,,,,,,,,,
3051,tx,289368,0,0,RUNNING,,,,,,,,,,,,,,
3052,tx,289408,0,0,RUNNING,,,,,,,,,,,,,,
3053,rx,289542,268111150,1,RUNNING,833,-66,9,,,,,,,,,,,
3054,tx,289542,0,0,RUNNING,,,,,,,,,,,,,,
3055,tx,289562,0,0,RUNNING,,,,,,,,,,,,,,
3056,tx,289622,0,0,RUNNING,,,,,,,,,,,,,,
3057,rx,289796,268311125,1,RUNNING,834,-65,9,,,,,,,,,,,
3058,tx,289796,0,0,RUNNING,,,,,,,,,,,,,,
3059,tx,289816,0,0,RUNNING,,,,,,,,,,,,,,
3060,rx,289916,268511094,1,RUNNING,835,-66,9,,,,,,,,,,,
3061,tx,289916,0,0,RUNNING,,,,,,,,,,,,,,
3062,tx,290050,0,0,RUNNING,,,,,,,,,,,,,,
3063,stats,290050,8795,0,RUNNING,,0,0,943,831,0,0,0,0,0,831,0,0,
3064,tx,290110,0,0,RUNNING,,,,,,,,,,,,,,
3065,rx,290130,268711143,1,RUNNING,836,-66,9,,,,,,,,,,,
3066,tx,290130,0,0,RUNNING,,,,,,,,,,,,,,
3067,tx,290170,0,0,RUNNING,,,,,,,,,,,,,,
3068,tx,290304,0,0,RUNNING,,,,,,,,,,,,,,
3069,rx,290324,268911137,1,RUNNING,837,-66,8,,,,,,,,,,,
3070,tx,290324,0,0,RUNNING,,,,,,,,,,,,,,
3071,tx,290364,0,0,RUNNING,,,,,,,,,,,,,,
3072,tx,290405,0,0,RUNNING,,,,,,,,,,,,,,
3073,rx,290558,269111136,1,RUNNING,838,-66,9,,,,,,,,,,,
3074,tx,290558,0,0,RUNNING,,,,,,,,,,,,,,
3075,tx,290619,0,0,RUNNING,,,,,,,,,,,,,,
3076,rx,290813,269311142,1,RUNNING,839,-66,9,,,,,,,,,,,
3077,tx,290813,0,0,RUNNING,,,,,,,,,,,,,,
3078,tx,290913,0,0,RUNNING,,,,,,,,,,,,,,
3079,rx,290933,269511143,1,RUNNING,840,-66,8,,,,,,,,,,,
3080,tx,290933,0,0,RUNNING,,,,,,,,,,,,,,
3081,tx,291073,0,0,RUNNING,,,,,,,,,,,,,,
3082,stats,291073,8291,0,RUNNING,,0,0,949,836,0,0,0,0,0,836,0,0,
3083,tx,291113,0,0,RUNNING,,,,,,,,,,,,,,
3084,rx,291134,269711146,1,RUNNING,841,-66,8,,,,,,,,,,,
3085,tx,291134,0,0,RUNNING,,,,,,,,,,,,,,
3086,tx,291174,0,0,RUNNING,,,,,,,,,,,,,,
3087,rx,291327,269911148,1,RUNNING,842,-66,9,,,,,,,,,,,
3088,tx,291327,0,0,RUNNING,,,,,,,,,,,,,,
3089,tx,291368,0,0,RUNNING,,,,,,,,,,,,,,
3090,tx,291408,0,0,RUNNING,,,,,,,,,,,,,,
3091,rx,291582,270111123,1,RUNNING,843,-66,8,,,,,,,,,,,
3092,tx,291582,0,0,RUNNING,,,,,,,,,,,,,,
3093,tx,291622,0,0,RUNNING,,,,,,,,,,,,,,
3094,rx,291836,270311136,1,RUNNING,844,-66,8,,,,,,,,,,,
3095,tx,291836,0,0,RUNNING,,,,,,,,,,,,,,
3096,rx,291917,270511141,1,RUNNING,845,-66,9,,,,,,,,,,,
3097,tx,291917,0,0,RUNNING,,,,,,,,,,,,,,
3098,tx,291957,0,0,RUNNING,,,,,,,,,,,,,,
3099,tx,292090,0,0,RUNNING,,,,,,,,,,,,,,
3100,stats,292090,8249,0,RUNNING,,0,0,954,841,0,0,0,0,0,841,0,0,
3101,tx,292110,0,0,RUNNING,,,,,,,,,,,,,,
3102,rx,292131,270711148,1,RUNNING,846,-66,9,,,,,,,,,,,
3103,tx,292131,0,0,RUNNING,,,,,,,,,,,,,,
3104,tx,292171,0,0,RUNNING,,,,,,,,,,,,,,
3105,tx,292211,0,0,RUNNING,,,,,,,,,,,,,,
3106,rx,292345,270911113,1,RUNNING,847,-66,8,,,,,,,,,,,
3107,tx,292345,0,0,RUNNING,,,,,,,,,,,,,,
3108,tx,292365,0,0,RUNNING,,,,,,,,,,,,,,
3109,tx,292405,0,0,RUNNING,,,,,,,,,,,,,,
3110,rx,292599,271111136,1,RUNNING,848,-66,9,,,,,,,,,,,
3111,tx,292599,0,0,RUNNING,,,,,,,,,,,,,,
3112,tx,292619,0,0,RUNNING,,,,,,,,,,,,,,
3113,rx,292720,271311136,1,RUNNING,849,-66,9,,,,,,,,,,,
3114,tx,292720,0,0,RUNNING,,,,,,,,,,,,,,
3115,tx,292854,0,0,RUNNING,,,,,,,,,,,,,,
3116,tx,292914,0,0,RUNNING,,,,,,,,,,,,,,
3117,rx,292934,271511142,1,RUNNING,850,-66,9,,,,,,,,,,,
3118,tx,292934,0,0,RUNNING,,,,,,,,,,,,,,
3119,tx,292954,0,0,RUNNING,,,,,,,,,,,,,,
3120,tx,293108,0,0,RUNNING,,,,,,,,,,,,,,
3121,stats,293108,8290,0,RUNNING,,0,0,959,846,0,0,0,0,0,846,0,0,
3122,rx,293128,271711145,1,RUNNING,851,-66,9,,,,,,,,,,,
3123,tx,293128,0,0,RUNNING,,,,,,,,,,,,,,
3124,tx,293168,0,0,RUNNING,,,,,,,,,,,,,,
3125,tx,293208,0,0,RUNNING,,,,,,,,,,,,,,
3126,rx,293363,271911134,1,RUNNING,852,-66,8,,,,,,,,,,,
3127,tx,293363,0,0,RUNNING,,,,,,,,,,,,,,
3128,tx,293423,0,0,RUNNING,,,,,,,,,,,,,,
3129,rx,293617,272111149,1,RUNNING,853,-66,9,,,,,,,,,,,
3130,tx,293617,0,0,RUNNING,,,,,,,,,,,,,,
3131,rx,293717,272311146,1,RUNNING,854,-66,9,,,,,,,,,,,
3132,tx,293717,0,0,RUNNING,,,,,,,,,,,,,,
3133,tx,293871,0,0,RUNNING,,,,,,,,,,,,,,
3134,tx,293911,0,0,RUNNING,,,,,,,,,,,,,,
3135,rx,293931,272511150,1,RUNNING,855,-65,8,,,,,,,,,,,
3136,tx,293931,0,0,RUNNING,,,,,,,,,,,,,,
3137,tx,293971,0,0,RUNNING,,,,,,,,,,,,,,
3138,rx,294125,272711149,1,RUNNING,856,-66,9,,,,,,,,,,,
3139,tx,294125,0,0,RUNNING,,,,,,,,,,,,,,
3140,stats,294125,8850,0,RUNNING,,0,0,964,852,0,0,0,0,0,852,0,0,
3141,tx,294166,0,0,RUNNING,,,,,,,,,,,,,,
3142,tx,294206,0,0,RUNNING,,,,,,,,,,,,,,
3143,rx,294379,272911150,1,RUNNING,857,-65,9,,,,,,,,,,,
3144,tx,294379,0,0,RUNNING,,,,,,,,,,,,,,
3145,tx,294420,0,0,RUNNING,,,,,,,,,,,,,,
3146,rx,294633,273111141,1,RUNNING,858,-66,9,,,,,,,,,,,
3147,tx,294633,0,0,RUNNING,,,,,,,,,,,,,,
3148,tx,294714,0,0,RUNNING,,,,,,,,,,,,,,
3149,rx,294734,273311139,1,RUNNING,859,-65,8,,,,,,,,,,,
3150,tx,294734,0,0,RUNNING,,,,,,,,,,,,,,
3151,tx,294888,0,0,RUNNING,,,,,,,,,,,,,,
3152,tx,294908,0,0,RUNNING,,,,,,,,,,,,,,
3153,rx,294928,273511151,1,RUNNING,860,-66,9,,,,,,,,,,,
3154,tx,294928,0,0,RUNNING,,,,,,,,,,,,,,
3155,tx,294968,0,0,RUNNING,,,,,,,,,,,,,,
3156,tx,295008,0,0,RUNNING,,,,,,,,,,,,,,
3157,rx,295142,273711152,1,RUNNING,861,-66,9,,,,,,,,,,,
3158,tx,295142,0,0,RUNNING,,,,,,,,,,,,,,
3159,stats,295142,8853,0,RUNNING,,0,0,969,857,0,0,0,0,0,857,0,0,
3160,tx,295162,0,0,RUNNING,,,,,,,,,,,,,,
3161,tx,295223,0,0,RUNNING,,,,,,,,,,,,,,
3162,rx,295396,273911123,1,RUNNING,862,-66,9,,,,,,,,,,,
3163,tx,295396,0,0,RUNNING,,,,,,,,,,,,,,
3164,tx,295416,0,0,RUNNING,,,,,,,,,,,,,,
3165,rx,295517,274111093,1,RUNNING,863,-65,9,,,,,,,,,,,
3166,tx,295517,0,0,RUNNING,,,,,,,,,,,,,,
3167,tx,295650,0,0,RUNNING,,,,,,,,,,,,,,
3168,tx,295710,0,0,RUNNING,,,,,,,,,,,,,,
3169,rx,295730,274311144,1,RUNNING,864,-66,9,,,,,,,,,,,
3170,tx,295730,0,0,RUNNING,,,,,,,,,,,,,,
3171,tx,295771,0,0,RUNNING,,,,,,,,,,,,,,
3172,tx,295904,0,0,RUNNING,,,,,,,,,,,,,,
3173,rx,295924,274511126,1,RUNNING,865,-66,9,,,,,,,,,,,
3174,tx,295924,0,0,RUNNING,,,,,,,,,,,,,,
3175,tx,295964,0,0,RUNNING,,,,,,,,,,,,,,
3176,tx,296005,0,0,RUNNING,,,,,,,,,,,,,,
3177,rx,296158,274711137,1,RUNNING,866,-66,9,,,,,,,,,,,
3178,tx,296159,0,0,RUNNING,,,,,,,,,,,,,,
3179,stats,296159,8838,0,RUNNING,,0,0,974,862,0,0,0,0,0,862,0,0,
3180,tx,296219,0,0,RUNNING,,,,,,,,,,,,,,
3181,rx,296413,274911130,1,RUNNING,867,-66,9,,,,,,,,,,,
3182,tx,296413,0,0,RUNNING,,,,,,,,,,,,,,
3183,tx,296513,0,0,RUNNING,,,,,,,,,,,,,,
3184,rx,296533,275111146,1,RUNNING,868,-66,8,,,,,,,,,,,
3185,tx,296533,0,0,RUNNING,,,,,,,,,,,,,,
3186,tx,296667,0,0,RUNNING,,,,,,,,,,,,,,
3187,tx,296707,0,0,RUNNING,,,,,,,,,,,,,,
3188,rx,296727,275311146,1,RUNNING,869,-65,9,,,,,,,,,,,
3189,tx,296728,0,0,RUNNING,,,,,,,,,,,,,,
3190,tx,296768,0,0,RUNNING,,,,,,,,,,,,,,
3191,rx,296921,275511147,1,RUNNING,870,-65,8,,,,,,,,,,,
3192,tx,296921,0,0,RUNNING,,,,,,,,,,,,,,
3193,tx,296962,0,0,RUNNING,,,,,,,,,,,,,,
3194,tx,297022,0,0,RUNNING,,,,,,,,,,,,,,
3195,rx,297176,275711133,1,RUNNING,871,-66,8,,,,,,,,,,,
3196,tx,297176,0,0,RUNNING,,,,,,,,,,,,,,
3197,stats,297176,8834,0,RUNNING,,0,0,979,867,0,0,0,0,0,867,0,0,
3198,tx,297216,0,0,RUNNING,,,,,,,,,,,,,,
3199,rx,297430,275911081,1,RUNNING,872,-66,9,,,,,,,,,,,
3200,tx,297430,0,0,RUNNING,,,,,,,,,,,,,,
3201,tx,297510,0,0,RUNNING,,,,,,,,,,,,,,
3202,rx,297530,276111136,1,RUNNING,873,-66,9,,,,,,,,,,,
3203,tx,297530,0,0,RUNNING,,,,,,,,,,,,,,
3204,tx,297684,0,0,RUNNING,,,,,,,,,,,,,,
3205,rx,297724,276311143,1,RUNNING,874,-66,9,,,,,,,,,,,
3206,tx,297724,0,0,RUNNING,,,,,,,,,,,,,,
3207,tx,297764,0,0,RUNNING,,,,,,,,,,,,,,
3208,tx,297805,0,0,RUNNING,,,,,,,,,,,,,,
3209,rx,297938,276511147,1,RUNNING,875,-66,8,,,,,,,,,,,
3210,tx,297938,0,0,RUNNING,,,,,,,,,,,,,,
3211,tx,297958,0,0,RUNNING,,,,,,,,,,,,,,
3212,tx,298019,0,0,RUNNING,,,,,,,,,,,,,,
3213,rx,298192,276711169,1,RUNNING,876,-66,9,,,,,,,,,,,
3214,tx,298193,0,0,RUNNING,,,,,,,,,,,,,,
3215,stats,298193,8870,0,RUNNING,,0,0,984,872,0,0,0,0,0,872,0,0,
3216,tx,298213,0,0,RUNNING,,,,,,,,,,,,,,
3217,tx,298313,0,0,RUNNING,,,,,,,,,,,,,,
3218,rx,298447,276911145,1,RUNNING,877,-66,8,,,,,,,,,,,
3219,tx,298447,0,0,RUNNING,,,,,,,,,,,,,,
3220,tx,298507,0,0,RUNNING,,,,,,,,,,,,,,
3221,rx,298527,277111148,1,RUNNING,878,-66,8,,,,,,,,,,,
3222,tx,298527,0,0,RUNNING,,,,,,,,,,,,,,
3223,tx,298567,0,0,RUNNING,,,,,,,,,,,,,,
3224,tx,298707,0,0,RUNNING,,,,,,,,,,,,,,
3225,rx,298727,277311150,1,RUNNING,879,-65,9,,,,,,,,,,,
3226,tx,298727,0,0,RUNNING,,,,,,,,,,,,,,
3227,tx,298768,0,0,RUNNING,,,,,,,,,,,,,,
3228,tx,298808,0,0,RUNNING,,,,,,,,,,,,,,
3229,rx,298962,277511132,1,RUNNING,880,-66,8,,,,,,,,,,,
3230,tx,298962,0,0,RUNNING,,,,,,,,,,,,,,
3231,tx,299023,0,0,RUNNING,,,,,,,,,,,,,,
3232,rx,299217,277711131,1,RUNNING,881,-66,9,,,,,,,,,,,
3233,tx,299217,0,0,RUNNING,,,,,,,,,,,,,,
3234,stats,299217,8832,0,RUNNING,,0,0,989,877,0,0,0,0,0,877,0,0,
3235,rx,299317,277911147,1,RUNNING,882,-66,8,,,,,,,,,,,
3236,tx,299317,0,0,RUNNING,,,,,,,,,,,,,,
3237,tx,299470,0,0,RUNNING,,,,,,,,,,,,,,
3238,tx,299511,0,0,RUNNING,,,,,,,,,,,,,,
3239,rx,299531,278111148,1,RUNNING,883,-65,10,,,,,,,,,,,
3240,tx,299531,0,0,RUNNING,,,,,,,,,,,,,,
3241,tx,299571,0,0,RUNNING,,,,,,,,,,,,,,
3242,rx,299725,278311150,1,RUNNING,884,-66,8,,,,,,,,,,,
3243,tx,299725,0,0,RUNNING,,,,,,,,,,,,,,
3244,tx,299765,0,0,RUNNING,,,,,,,,,,,,,,
3245,tx,299805,0,0,RUNNING,,,,,,,,,,,,,,
3246,rx,299979,278511148,1,RUNNING,885,-66,8,,,,,,,,,,,
3247,tx,299979,0,0,RUNNING,,,,,,,,,,,,,,
3248,tx,300019,0,0,RUNNING,,,,,,,,,,,,,,
3249,rx,300233,278711108,1,RUNNING,886,-66,9,,,,,,,,,,,
3250,tx,300233,0,0,RUNNING,,,,,,,,,,,,,,
3251,stats,300233,8809,0,RUNNING,,0,0,994,882,0,0,0,0,0,882,0,0,
3252,tx,300313,0,0,RUNNING,,,,,,,,,,,,,,
3253,rx,300333,278911150,1,RUNNING,887,-66,8,,,,,,,,,,,
3254,tx,300333,0,0,RUNNING,,,,,,,,,,,,,,
3255,tx,300487,0,0,RUNNING,,,,,,,,,,,,,,
3256,tx,300507,0,0,RUNNING,,,,,,,,,,,,,,
3257,rx,300527,279111151,1,RUNNING,888,-66,9,,,,,,,,,,,
3258,tx,300527,0,0,RUNNING,,,,,,,,,,,,,,
3259,tx,300568,0,0,RUNNING,,,,,,,,,,,,,,
3260,tx,300608,0,0,RUNNING,,,,,,,,,,,,,,
3261,rx,300742,279311150,1,RUNNING,889,-66,8,,,,,,,,,,,
3262,tx,300742,0,0,RUNNING,,,,,,,,,,,,,,
3263,tx,300762,0,0,RUNNING,,,,,,,,,,,,,,
3264,tx,300822,0,0,RUNNING,,,,,,,,,,,,,,
3265,rx,300996,279511125,1,RUNNING,890,-65,10,,,,,,,,,,,
3266,tx,300996,0,0,RUNNING,,,,,,,,,,,,,,
3267,tx,301016,0,0,RUNNING,,,,,,,,,,,,,,
3268,rx,301116,279711135,1,RUNNING,891,-66,9,,,,,,,,,,,
3269,tx,301116,0,0,RUNNING,,,,,,,,,,,,,,
3270,tx,301250,0,0,RUNNING,,,,,,,,,,,,,,
3271,stats,301250,8836,0,RUNNING,,0,0,999,887,0,0,0,0,0,887,0,0,
3272,tx,301310,0,0,RUNNING,,,,,,,,,,,,,,
3273,rx,301330,279911100,1,RUNNING,892,-66,9,,,,,,,,,,,
3274,tx,301330,0,0,RUNNING,,,,,,,,,,,,,,
3275,tx,301370,0,0,RUNNING,,,,,,,,,,,,,,
3276,tx,301504,0,0,RUNNING,,,,,,,,,,,,,,
3277,rx,301524,280111130,1,RUNNING,893,-66,9,,,,,,,,,,,
3278,tx,301524,0,0,RUNNING,,,,,,,,,,,,,,
3279,tx,301565,0,0,RUNNING,,,,,,,,,,,,,,
3280,tx,301605,0,0,RUNNING,,,,,,,,,,,,,,
3281,rx,301759,280311136,1,RUNNING,894,-66,8,,,,,,,,,,,
3282,tx,301759,0,0,RUNNING,,,,,,,,,,,,,,
3283,tx,301819,0,0,RUNNING,,,,,,,,,,,,,,
3284,rx,302013,280511106,1,RUNNING,895,-66,8,,,,,,,,,,,
3285,tx,302013,0,0,RUNNING,,,,,,,,,,,,,,
3286,tx,302113,0,0,RUNNING,,,,,,,,,,,,,,
3287,rx,302134,280711143,1,RUNNING,896,-66,8,,,,,,,,,,,
3288,tx,302134,0,0,RUNNING,,,,,,,,,,,,,,
3289,tx,302273,0,0,RUNNING,,,,,,,,,,,,,,
3290,stats,302273,8292,0,RUNNING,,0,0,1005,892,0,0,0,0,0,892,0,0,
3291,tx,302313,0,0,RUNNING,,,,,,,,,,,,,,
3292,rx,302334,280911146,1,RUNNING,897,-66,9,,,,,,,,,,,
3293,tx,302334,0,0,RUNNING,,,,,,,,,,,,,,
3294,tx,302374,0,0,RUNNING,,,,,,,,,,,,,,
3295,rx,302527,281111148,1,RUNNING,898,-65,9,,,,,,,,,,,
3296,tx,302527,0,0,RUNNING,,,,,,,,,,,,,,
3297,tx,302568,0,0,RUNNING,,,,,,,,,,,,,,
3298,tx,302608,0,0,RUNNING,,,,,,,,,,,,,,
3299,rx,302782,281311122,1,RUNNING,899,-66,8,,,,,,,,,,,
3300,tx,302782,0,0,RUNNING,,,,,,,,,,,,,,
3301,tx,302822,0,0,RUNNING,,,,,,,,,,,,,,
3302,rx,303036,281511101,1,RUNNING,900,-66,8,,,,,,,,,,,
3303,tx,303036,0,0,RUNNING,,,,,,,,,,,,,,
3304,rx,303117,281711145,1,RUNNING,901,-66,9,,,,,,,,,,,
3305,tx,303117,0,0,RUNNING,,,,,,,,,,,,,,
3306,tx,303157,0,0,RUNNING,,,,,,,,,,,,,,
3307,tx,303290,0,0,RUNNING,,,,,,,,,,,,,,
3308,stats,303290,8249,0,RUNNING,,0,0,1010,897,0,0,0,0,0,897,0,0,
3309,tx,303311,0,0,RUNNING,,,,,,,,,,,,,,
3310,rx,303331,281911149,1,RUNNING,902,-66,8,,,,,,,,,,,
3311,tx,303331,0,0,RUNNING,,,,,,,,,,,,,,
